customer_name,email,industrytype,purchasedate,month,city,region,country,price_USD,payment_method,referral_source,customer_segment,shoot_day,shoot_time
Adam Colon,mramirez@example.com,Stock Photo License,2025-05-07,2025-05,Jamieview,Texas,United States,50.37,Cash,Direct Visit,Returning Customer,Friday,17:00
Randall Anderson,chadwilson@example.org,Wedding,2025-05-07,2025-05,Carolfurt,Massachusetts,United States,2695.9,PayPal,Google Search,Occasional Buyer,Sunday,14:00
Tony Scott,smitchell@example.com,Wedding,2025-05-10,2025-05,Jonesside,Indiana,United States,1916.21,Bank Transfer,Google Search,New Customer,Friday,11:00
Stephen Harris,peterstyler@example.org,Wedding,2025-05-09,2025-05,Danielville,Nova Scotia,Canada,2642.52,Credit Card,Instagram,New Customer,Saturday,11:00
Roy Lopez,allenchristina@example.com,Portrait,2025-05-06,2025-05,South Timothyville,British Columbia,Canada,269.01,Apple Pay,Google Search,Returning Customer,Friday,13:00
Timothy Wang,kaylahardy@example.org,Product,2025-05-11,2025-05,South Carla,Ontario,Canada,266.91,Bank Transfer,Referral,Returning Customer,Tuesday,14:00
Hayley Gonzalez,myerseric@example.com,Portrait,2025-05-09,2025-05,East Matthewview,British Columbia,Canada,194.13,Apple Pay,Instagram,New Customer,Friday,16:30
Nathan Johnson,pjones@example.net,Event,2025-05-10,2025-05,East Jackborough,Ontario,Canada,752.76,Bank Transfer,Direct Visit,New Customer,Thursday,12:00
Emily Rodriguez,ortizamanda@example.net,Wedding,2025-05-09,2025-05,Angelaberg,Saskatchewan,Canada,1598.34,Apple Pay,Instagram,New Customer,Saturday,19:00
Charles Garcia,adamsmith@example.org,Wedding,2025-05-08,2025-05,Lake Sarah,Michigan,United States,1847.7,Apple Pay,Instagram,Returning Customer,Saturday,19:00
Pamela Johnson,smithmadison@example.com,Wedding,2025-05-10,2025-05,Mackville,New Jersey,United States,1734.58,Apple Pay,Referral,Returning Customer,Friday,14:00
Paul Vega,michael77@example.org,Real Estate,2025-05-07,2025-05,Campbellfurt,British Columbia,Canada,489.88,PayPal,Facebook,New Customer,Wednesday,11:00
Dustin Simon,kkidd@example.com,Portrait,2025-05-09,2025-05,Herrerastad,Ontario,Canada,336.3,Cash,Google Search,Occasional Buyer,Thursday,18:30
Jason Hobbs,vanessamartinez@example.net,Portrait,2025-05-11,2025-05,South Lindaberg,Ohio,United States,351.34,Bank Transfer,Facebook,Business Client,Wednesday,10:00
Jason Quinn,dfarley@example.com,Wedding,2025-05-08,2025-05,Jaredfurt,Wisconsin,United States,2141.25,Apple Pay,Referral,Business Client,Saturday,14:00
Joseph Sanchez,ashleygould@example.net,Wedding,2025-05-08,2025-05,Markfurt,Washington,United States,1864.71,Cash,Instagram,New Customer,Saturday,19:00
Rebecca Brooks,jason27@example.org,Event,2025-05-06,2025-05,Rachelside,Alberta,Canada,637.52,Bank Transfer,Google Search,New Customer,Saturday,15:00
Daniel Arnold,donnagiles@example.com,Product,2025-05-11,2025-05,Evanschester,Maryland,United States,244.39,Bank Transfer,Direct Visit,New Customer,Thursday,10:00
Keith Jackson,danielleandrews@example.org,Wedding,2025-05-10,2025-05,South Andrew,Saskatchewan,Canada,1867.84,Credit Card,Instagram,Business Client,Friday,17:00
Oscar Farmer,wstewart@example.net,Wedding,2025-05-10,2025-05,South Leslie,Saskatchewan,Canada,2678.85,PayPal,Instagram,New Customer,Saturday,17:00
Adam Atkins,riverachristopher@example.com,Wedding,2025-05-07,2025-05,Lake Coltonland,Manitoba,Canada,2043.31,Credit Card,Instagram,New Customer,Sunday,17:00
Ryan Cox,brandy77@example.com,Portrait,2025-05-09,2025-05,Lake Edward,Ontario,Canada,249.08,Apple Pay,Referral,Occasional Buyer,Monday,10:00
Caitlin Gilmore,robertpatel@example.net,Stock Photo License,2025-05-08,2025-05,West Kevin,Manitoba,Canada,68.65,Bank Transfer,Email Campaign,New Customer,Friday,15:00
Melissa Campbell,theresabeck@example.org,Wedding,2025-05-10,2025-05,Mooreside,Maryland,United States,1638.22,Cash,Direct Visit,Returning Customer,Saturday,14:00
James Gray,katiewillis@example.com,Wedding,2025-05-10,2025-05,Daviston,Saskatchewan,Canada,1609.63,PayPal,Email Campaign,New Customer,Friday,19:00
Alejandro Vasquez,nicole15@example.org,Wedding,2025-05-09,2025-05,Richardsburgh,Washington,United States,2362.84,Apple Pay,Facebook,New Customer,Friday,19:00
Sydney Rodriguez,suzanneflores@example.net,Real Estate,2025-05-07,2025-05,East Claire,Nova Scotia,Canada,109.44,PayPal,Direct Visit,Returning Customer,Thursday,09:30
Steven Butler,michaelking@example.net,Portrait,2025-05-10,2025-05,West Carriefort,Ohio,United States,264.44,PayPal,Instagram,New Customer,Friday,16:30
Taylor Williams II,jose65@example.org,Wedding,2025-05-11,2025-05,Tinatown,Ontario,Canada,2300.13,Bank Transfer,Facebook,Occasional Buyer,Saturday,14:00
Faith Johnson,navarroandrew@example.com,Event,2025-05-06,2025-05,Karenmouth,Virginia,United States,481.53,Credit Card,Instagram,Business Client,Saturday,12:00
Michael Terry,michael86@example.com,Product,2025-05-11,2025-05,South Norman,Washington,United States,273.87,Credit Card,Referral,New Customer,Monday,12:00
Kristen Burns,christopher71@example.net,Wedding,2025-05-10,2025-05,Davidstad,Pennsylvania,United States,2656.48,PayPal,Google Search,Occasional Buyer,Saturday,14:00
Carl Gill,charlesbrooks@example.org,Event,2025-05-11,2025-05,Michelleville,Florida,United States,622.55,Apple Pay,Facebook,New Customer,Sunday,12:00
Nathaniel Doyle,molly91@example.org,Portrait,2025-05-05,2025-05,Port Christopher,Nova Scotia,Canada,386.22,Credit Card,Facebook,New Customer,Thursday,18:30
Ashley Martinez,jamesreese@example.org,Portrait,2025-05-11,2025-05,Welchmouth,Washington,United States,166.33,Cash,Google Search,Occasional Buyer,Wednesday,13:00
Jeffrey Jennings,brendanmiller@example.com,Wedding,2025-05-08,2025-05,North Jennifer,Maryland,United States,2471.04,Credit Card,Instagram,Returning Customer,Saturday,14:00
Kathleen Mccarthy,rroberts@example.net,Wedding,2025-05-05,2025-05,South Lisa,British Columbia,Canada,2204.72,Apple Pay,Referral,Business Client,Saturday,14:00
William Baker,hollywarner@example.org,Portrait,2025-05-09,2025-05,South Jacksontown,Ontario,Canada,193.66,PayPal,Google Search,New Customer,Tuesday,13:00
Crystal Foster,carolyn84@example.org,Portrait,2025-05-11,2025-05,East Melinda,California,United States,306.33,Bank Transfer,Google Search,Business Client,Wednesday,16:30
Kerry Pena,juan21@example.org,Wedding,2025-05-11,2025-05,Kingstad,Pennsylvania,United States,2808.04,Credit Card,Google Search,New Customer,Saturday,19:00
Sabrina Miller,vsmith@example.net,Wedding,2025-05-05,2025-05,South Maxton,Nova Scotia,Canada,2129.82,Apple Pay,Referral,New Customer,Sunday,19:00
Lisa Chung,jessica57@example.com,Event,2025-05-08,2025-05,West Briannastad,New Jersey,United States,873.17,Apple Pay,Facebook,Occasional Buyer,Sunday,15:00
Emily Duarte,jeremyjackson@example.net,Event,2025-05-09,2025-05,Woodport,Indiana,United States,386.76,PayPal,Instagram,New Customer,Friday,12:00
Robert Landry,dford@example.com,Wedding,2025-05-09,2025-05,Robertmouth,Georgia,United States,1642.18,Bank Transfer,Instagram,Business Client,Friday,11:00
Travis Marks,patrick26@example.com,Portrait,2025-05-09,2025-05,East Joann,New Jersey,United States,327.62,Cash,Facebook,Returning Customer,Friday,16:30
Tracy Robinson,myersedward@example.com,Event,2025-05-05,2025-05,South Laceyburgh,Ohio,United States,1141.16,PayPal,Google Search,New Customer,Sunday,19:00
Ronald Nash,jeremy79@example.net,Wedding,2025-05-06,2025-05,North Tyler,Nova Scotia,Canada,2692.16,Bank Transfer,Instagram,Returning Customer,Saturday,19:00
Mr. Harry Rodriguez,janice94@example.org,Real Estate,2025-05-09,2025-05,Reynoldsburgh,Manitoba,Canada,388.6,Cash,Google Search,Business Client,Tuesday,11:00
Jennifer Smith,crystal54@example.net,Event,2025-05-08,2025-05,New Sherry,Nova Scotia,Canada,763.04,Cash,Direct Visit,New Customer,Friday,15:00
Glenda Brooks,mikewaller@example.org,Wedding,2025-05-10,2025-05,Carrberg,Saskatchewan,Canada,2784.32,Credit Card,Direct Visit,New Customer,Saturday,17:00
Gabriel Hall,cynthia74@example.net,Wedding,2025-05-06,2025-05,South Mitchellbury,Virginia,United States,2186.15,Bank Transfer,Referral,New Customer,Saturday,17:00
Stephanie Sheppard,jeanlynch@example.org,Stock Photo License,2025-05-11,2025-05,Barbaramouth,Nova Scotia,Canada,29.15,Apple Pay,Instagram,New Customer,Friday,11:00
Spencer Cruz,cindymiller@example.com,Event,2025-05-07,2025-05,Elliotttown,Maryland,United States,998.32,Apple Pay,Direct Visit,New Customer,Saturday,19:00
James Lee,jennifer50@example.com,Portrait,2025-05-10,2025-05,Morrisonview,Quebec,Canada,284.86,Credit Card,Email Campaign,New Customer,Friday,13:00
Roger Olson,kristenfrye@example.com,Event,2025-05-11,2025-05,East Cynthia,Nova Scotia,Canada,856.37,PayPal,Facebook,New Customer,Friday,19:00
Robert Lopez,phillipsbruce@example.org,Stock Photo License,2025-05-08,2025-05,Cassandraside,Alberta,Canada,45.04,Bank Transfer,Instagram,Business Client,Friday,15:00
Robert Smith,james40@example.org,Wedding,2025-05-10,2025-05,Johnfurt,Texas,United States,1612.31,Cash,Instagram,New Customer,Saturday,14:00
Wendy Griffin,mpeters@example.com,Real Estate,2025-05-11,2025-05,Millermouth,Arizona,United States,482.3,Cash,Direct Visit,New Customer,Tuesday,11:00
Craig Obrien,frank25@example.org,Real Estate,2025-05-11,2025-05,Danielview,Ontario,Canada,135.27,Apple Pay,Email Campaign,New Customer,Wednesday,09:30
Charles Decker,opierce@example.com,Portrait,2025-05-10,2025-05,North Mindyside,Manitoba,Canada,318.06,Credit Card,Email Campaign,Returning Customer,Monday,10:00
Paige Schneider,ariel90@example.net,Wedding,2025-05-11,2025-05,Randallmouth,Florida,United States,2157.41,Bank Transfer,Facebook,Occasional Buyer,Saturday,19:00
Timothy Taylor Jr.,shelbyyoung@example.com,Wedding,2025-05-07,2025-05,Lake Jenniferberg,Tennessee,United States,2756.97,Bank Transfer,Instagram,Returning Customer,Saturday,19:00
Benjamin Morales,warrendarlene@example.com,Wedding,2025-05-11,2025-05,Matthewchester,Nova Scotia,Canada,2597.64,Cash,Referral,New Customer,Friday,14:00
Joan Wilson,jeremy08@example.org,Wedding,2025-05-11,2025-05,New Mackenzie,Alberta,Canada,2654.92,Bank Transfer,Facebook,New Customer,Friday,17:00
Andrew Blake,stephanietaylor@example.com,Wedding,2025-05-07,2025-05,Lake Meganbury,Ontario,Canada,2708.99,Cash,Direct Visit,Returning Customer,Saturday,19:00
Ralph Vasquez,cpierce@example.org,Event,2025-05-11,2025-05,Paulfurt,Maryland,United States,845.97,Credit Card,Direct Visit,New Customer,Sunday,12:00
Michael Perkins,william26@example.org,Stock Photo License,2025-05-10,2025-05,East Jeromefort,Saskatchewan,Canada,36.93,Credit Card,Facebook,Returning Customer,Friday,15:00
Lisa Baker,william23@example.net,Portrait,2025-05-11,2025-05,New Adrian,Saskatchewan,Canada,265.19,Credit Card,Instagram,Returning Customer,Monday,18:30
Jenna Santos,mjohnson@example.net,Wedding,2025-05-06,2025-05,Matthewmouth,Nova Scotia,Canada,2918.92,Bank Transfer,Facebook,Business Client,Sunday,11:00
Robert Newton,jameshudson@example.net,Portrait,2025-05-07,2025-05,Harrisville,Alberta,Canada,393.39,Bank Transfer,Instagram,New Customer,Thursday,10:00
Sabrina Ward,hollandjerry@example.com,Real Estate,2025-05-08,2025-05,Marissaborough,Tennessee,United States,373.64,Credit Card,Facebook,New Customer,Thursday,11:00
Ronald Dalton,victorcortez@example.net,Portrait,2025-05-11,2025-05,New Andrew,Florida,United States,351.29,Cash,Facebook,Returning Customer,Wednesday,16:30
Carmen Vasquez,laura31@example.net,Event,2025-05-07,2025-05,Stephenfurt,Nova Scotia,Canada,980.91,Cash,Facebook,Business Client,Sunday,15:00
Theresa Conrad,sean92@example.org,Stock Photo License,2025-05-06,2025-05,North Melissaton,Nova Scotia,Canada,41.14,Apple Pay,Direct Visit,New Customer,Friday,15:00
Natalie Watson,robert04@example.org,Event,2025-05-06,2025-05,West Jasonborough,New Jersey,United States,368.34,Apple Pay,Facebook,New Customer,Sunday,15:00
Stacy Mcbride,davidfields@example.net,Product,2025-05-11,2025-05,West Donaldmouth,New Jersey,United States,262.18,PayPal,Referral,Business Client,Wednesday,14:00
David Kane,joseph97@example.org,Wedding,2025-05-11,2025-05,South Gregville,Georgia,United States,1732.52,PayPal,Referral,Returning Customer,Saturday,14:00
Amanda Jimenez,agutierrez@example.net,Wedding,2025-05-07,2025-05,East Cameron,Alberta,Canada,1518.63,Apple Pay,Direct Visit,Occasional Buyer,Saturday,19:00
Michelle Harris,andrew43@example.org,Wedding,2025-05-09,2025-05,Lake Bryanview,Saskatchewan,Canada,1779.09,Bank Transfer,Facebook,New Customer,Saturday,19:00
Sara Graham,tconner@example.net,Portrait,2025-05-07,2025-05,Patrickton,Illinois,United States,381.38,Bank Transfer,Email Campaign,New Customer,Friday,16:30
John Martin,jessica82@example.com,Portrait,2025-05-11,2025-05,West Michaelstad,Ontario,Canada,182.19,Apple Pay,Instagram,Business Client,Friday,18:30
John Reed,dylan78@example.com,Event,2025-05-10,2025-05,Richardshire,Manitoba,Canada,880.47,Credit Card,Referral,Returning Customer,Friday,15:00
Stacey Cook,debbie78@example.net,Portrait,2025-05-11,2025-05,Susanland,Manitoba,Canada,259.05,Credit Card,Facebook,New Customer,Tuesday,10:00
Vickie Thomas,amber29@example.org,Event,2025-05-08,2025-05,North Matthew,Saskatchewan,Canada,357.4,Credit Card,Email Campaign,Returning Customer,Saturday,19:00
Jason Rodriguez,stonebarbara@example.com,Portrait,2025-05-06,2025-05,Port Heather,British Columbia,Canada,341.09,Apple Pay,Email Campaign,Returning Customer,Thursday,13:00
Frances Wilson,amy68@example.net,Portrait,2025-05-11,2025-05,Lake Jeremy,Nova Scotia,Canada,292.46,Credit Card,Direct Visit,New Customer,Thursday,13:00
Melissa Travis,daniellechavez@example.net,Real Estate,2025-05-10,2025-05,Robinsonstad,Indiana,United States,393.72,Cash,Email Campaign,New Customer,Monday,13:30
Kathy Rodriguez,ruthneal@example.com,Wedding,2025-05-10,2025-05,Lake Aaron,Tennessee,United States,2969.67,Credit Card,Facebook,New Customer,Sunday,14:00
Kimberly Davis,andrewjohnson@example.org,Product,2025-05-11,2025-05,Port Richard,Saskatchewan,Canada,544.4,Cash,Instagram,Business Client,Thursday,12:00
Andrea Chavez,hendersonmichael@example.com,Wedding,2025-05-06,2025-05,East Maria,Ontario,Canada,1966.79,PayPal,Facebook,New Customer,Saturday,17:00
Daniel Patterson,lreid@example.org,Wedding,2025-05-10,2025-05,Lake Carlamouth,Ontario,Canada,2978.45,Apple Pay,Google Search,Occasional Buyer,Saturday,11:00
Andre Haynes,xmullins@example.org,Wedding,2025-05-06,2025-05,Rowlandfort,New Jersey,United States,2059.72,Cash,Facebook,New Customer,Sunday,11:00
Melinda Vang,fjohnson@example.org,Product,2025-05-11,2025-05,Barkerstad,Quebec,Canada,538.02,Apple Pay,Instagram,Occasional Buyer,Tuesday,10:00
Nathaniel Baldwin,gibsonkaitlyn@example.org,Wedding,2025-05-06,2025-05,Kingland,Saskatchewan,Canada,2524.77,PayPal,Direct Visit,New Customer,Saturday,14:00
Michele Hayes,rdavis@example.org,Real Estate,2025-05-05,2025-05,Johnsonport,British Columbia,Canada,115.17,Credit Card,Facebook,Returning Customer,Friday,09:30
Donald Cunningham,kingdavid@example.net,Event,2025-05-06,2025-05,New Seanhaven,Wisconsin,United States,450.65,Bank Transfer,Referral,Occasional Buyer,Friday,19:00
Christopher Roberts,ronald21@example.org,Portrait,2025-05-09,2025-05,Thompsonmouth,Quebec,Canada,247.21,Bank Transfer,Instagram,New Customer,Monday,10:00
Patrick Valdez,kelseywilliams@example.org,Real Estate,2025-05-09,2025-05,Tuckertown,Nova Scotia,Canada,194.17,Apple Pay,Google Search,Business Client,Wednesday,09:30
Katherine Reeves,garciadonald@example.net,Wedding,2025-05-11,2025-05,West Michelle,Michigan,United States,2482.21,Bank Transfer,Instagram,New Customer,Saturday,19:00
Joseph Benson,barnesarthur@example.com,Wedding,2025-05-09,2025-05,South Tylerchester,Ontario,Canada,2916.37,Cash,Google Search,New Customer,Saturday,11:00
Travis Howard,phunter@example.org,Portrait,2025-05-09,2025-05,Jonesland,Ohio,United States,247.2,Credit Card,Facebook,Business Client,Wednesday,10:00
Craig Keller,angela71@example.net,Event,2025-05-06,2025-05,North Fernandoshire,Missouri,United States,814.15,Credit Card,Google Search,Occasional Buyer,Saturday,19:00
Crystal Hernandez,juliemyers@example.com,Portrait,2025-05-09,2025-05,New Robert,Saskatchewan,Canada,237.94,Credit Card,Instagram,New Customer,Thursday,13:00
Deborah Moreno,nicole25@example.org,Product,2025-05-10,2025-05,New Kristinville,Tennessee,United States,735.41,PayPal,Direct Visit,Returning Customer,Monday,14:00
Karen Lewis,paulschultz@example.net,Wedding,2025-05-07,2025-05,Solisborough,Georgia,United States,2883.13,Bank Transfer,Instagram,Occasional Buyer,Saturday,17:00
Philip Woods,knightjohn@example.com,Real Estate,2025-05-11,2025-05,East Elizabethhaven,Wisconsin,United States,285.89,PayPal,Direct Visit,Returning Customer,Monday,09:30
Paul Williams,kimberly03@example.net,Product,2025-05-10,2025-05,Sharonview,Alberta,Canada,453.7,Credit Card,Referral,Business Client,Wednesday,10:00
Bethany Mendez,wlucas@example.net,Portrait,2025-05-07,2025-05,Peterbury,Washington,United States,360.66,Credit Card,Email Campaign,Business Client,Thursday,16:30
Raymond Reynolds,butleranna@example.net,Wedding,2025-05-05,2025-05,East Carol,Ontario,Canada,2534.25,PayPal,Direct Visit,New Customer,Saturday,14:00
James Marshall,kevin89@example.com,Product,2025-05-10,2025-05,Port Darlene,British Columbia,Canada,353.9,Apple Pay,Facebook,New Customer,Thursday,12:00
Jasmin Pitts,taylordavis@example.com,Wedding,2025-05-11,2025-05,Melissafort,Illinois,United States,2734.32,Apple Pay,Google Search,New Customer,Sunday,19:00
Derrick Nelson,brooke35@example.com,Wedding,2025-05-11,2025-05,Amandaland,Arizona,United States,1842.97,Apple Pay,Facebook,New Customer,Saturday,11:00
Cheryl Rogers,mramirez@example.com,Wedding,2025-05-05,2025-05,New James,New Jersey,United States,2395.5,Credit Card,Direct Visit,New Customer,Sunday,14:00
Rebekah Barker,gloriaward@example.net,Wedding,2025-05-07,2025-05,Port Chloe,Texas,United States,2789.23,Cash,Referral,New Customer,Saturday,19:00
Carrie Hardy,danielle39@example.net,Wedding,2025-05-07,2025-05,Jamesmouth,Massachusetts,United States,1595.47,Credit Card,Instagram,Returning Customer,Saturday,19:00
James Love,jmedina@example.com,Wedding,2025-05-09,2025-05,Isaacfort,Arizona,United States,1741.65,Apple Pay,Direct Visit,New Customer,Saturday,11:00
Victoria Smith,lisascott@example.com,Event,2025-05-08,2025-05,West Davidfurt,Georgia,United States,951.67,Credit Card,Referral,New Customer,Thursday,12:00
Destiny Bradley,josephjarvis@example.net,Wedding,2025-05-10,2025-05,Donovanside,California,United States,2081.29,Cash,Direct Visit,Returning Customer,Friday,11:00
