customer_name,email,industrytype,purchasedate,month,city,region,country,price_USD,payment_method,referral_source,customer_segment,shoot_day,shoot_time
Katie Maldonado,lozanocorey@example.org,Wedding,2025-04-09,2025-04,Rodgershaven,California,United States,2208.25,PayPal,Direct Visit,New Customer,Saturday,17:00
Kathleen Duncan,williamspatrick@example.net,Wedding,2025-04-09,2025-04,Lake Luke,Wisconsin,United States,2404.87,Bank Transfer,Instagram,New Customer,Friday,19:00
Suzanne Rivera,valerieserrano@example.com,Event,2025-04-06,2025-04,West Adambury,Nova Scotia,Canada,362.86,Cash,Google Search,Business Client,Sunday,19:00
Lisa Scott,tbecker@example.net,Stock Photo License,2025-04-07,2025-04,Williamsberg,Massachusetts,United States,69.17,Cash,Email Campaign,New Customer,Friday,17:00
Adam Colon,mramirez@example.com,Real Estate,2025-04-06,2025-04,Jamieview,Alberta,Canada,514.15,Credit Card,Google Search,New Customer,Wednesday,11:00
Randall Anderson,chadwilson@example.org,Wedding,2025-04-07,2025-04,Carolfurt,Saskatchewan,Canada,2737.84,Bank Transfer,Instagram,Occasional Buyer,Friday,17:00
Tony Scott,smitchell@example.com,Real Estate,2025-04-07,2025-04,Jonesside,Massachusetts,United States,205.04,Cash,Instagram,Business Client,Wednesday,13:30
Stephen Harris,peterstyler@example.org,Portrait,2025-04-11,2025-04,Danielville,Manitoba,Canada,322.3,Credit Card,Instagram,New Customer,Thursday,16:30
Roy Lopez,allenchristina@example.com,Wedding,2025-04-11,2025-04,South Timothyville,Saskatchewan,Canada,1831.53,PayPal,Direct Visit,Returning Customer,Saturday,17:00
Timothy Wang,kaylahardy@example.org,Portrait,2025-04-10,2025-04,South Carla,Wisconsin,United States,259.97,Bank Transfer,Referral,New Customer,Tuesday,13:00
Hayley Gonzalez,myerseric@example.com,Wedding,2025-04-10,2025-04,East Matthewview,British Columbia,Canada,2776.38,Apple Pay,Email Campaign,Business Client,Saturday,11:00
Nathan Johnson,pjones@example.net,Portrait,2025-04-08,2025-04,East Jackborough,Manitoba,Canada,269.24,Bank Transfer,Referral,Business Client,Wednesday,13:00
Emily Rodriguez,ortizamanda@example.net,Portrait,2025-04-13,2025-04,Angelaberg,Ontario,Canada,192.28,Credit Card,Facebook,New Customer,Tuesday,18:30
Charles Garcia,adamsmith@example.org,Wedding,2025-04-07,2025-04,Lake Sarah,Alberta,Canada,1725.13,Apple Pay,Email Campaign,Occasional Buyer,Saturday,17:00
Pamela Johnson,smithmadison@example.com,Real Estate,2025-04-09,2025-04,Mackville,Washington,United States,522.87,Credit Card,Facebook,Returning Customer,Tuesday,11:00
Paul Vega,michael77@example.org,Wedding,2025-04-07,2025-04,Campbellfurt,Manitoba,Canada,2942.48,Apple Pay,Instagram,New Customer,Sunday,11:00
Dustin Simon,kkidd@example.com,Real Estate,2025-04-09,2025-04,Herrerastad,Quebec,Canada,191.34,Credit Card,Direct Visit,New Customer,Tuesday,13:30
Jason Hobbs,vanessamartinez@example.net,Wedding,2025-04-07,2025-04,South Lindaberg,Ontario,Canada,2614.67,PayPal,Instagram,New Customer,Sunday,14:00
Jason Quinn,dfarley@example.com,Real Estate,2025-04-07,2025-04,Jaredfurt,Nova Scotia,Canada,338.64,Credit Card,Instagram,New Customer,Friday,09:30
Joseph Sanchez,ashleygould@example.net,Portrait,2025-04-07,2025-04,Markfurt,British Columbia,Canada,269.01,Apple Pay,Google Search,Returning Customer,Friday,13:00
Rebecca Brooks,jason27@example.org,Product,2025-04-13,2025-04,Rachelside,Ontario,Canada,266.91,Bank Transfer,Referral,Returning Customer,Tuesday,14:00
Daniel Arnold,donnagiles@example.com,Portrait,2025-04-13,2025-04,Evanschester,British Columbia,Canada,194.13,Apple Pay,Instagram,New Customer,Friday,16:30
Keith Jackson,danielleandrews@example.org,Event,2025-04-13,2025-04,South Andrew,Ontario,Canada,752.76,Bank Transfer,Direct Visit,New Customer,Thursday,12:00
Oscar Farmer,wstewart@example.net,Wedding,2025-04-12,2025-04,South Leslie,British Columbia,Canada,1598.34,Apple Pay,Instagram,New Customer,Saturday,11:00
Adam Atkins,riverachristopher@example.com,Wedding,2025-04-10,2025-04,Lake Coltonland,Ontario,Canada,1847.7,Bank Transfer,Direct Visit,New Customer,Saturday,17:00
Ryan Cox,brandy77@example.com,Event,2025-04-09,2025-04,Lake Edward,Wisconsin,United States,591.39,PayPal,Facebook,Occasional Buyer,Sunday,12:00
Caitlin Gilmore,robertpatel@example.net,Stock Photo License,2025-04-12,2025-04,West Kevin,Alberta,Canada,57.67,Bank Transfer,Facebook,New Customer,Wednesday,11:00
Melissa Campbell,theresabeck@example.org,Portrait,2025-04-11,2025-04,Mooreside,Manitoba,Canada,238.48,Cash,Referral,New Customer,Thursday,16:30
James Gray,katiewillis@example.com,Product,2025-04-12,2025-04,Daviston,Massachusetts,United States,233.18,Bank Transfer,Google Search,Business Client,Wednesday,14:00
Alejandro Vasquez,nicole15@example.org,Wedding,2025-04-10,2025-04,Richardsburgh,New Jersey,United States,2493.08,Cash,Referral,New Customer,Saturday,17:00
Sydney Rodriguez,suzanneflores@example.net,Event,2025-04-09,2025-04,East Claire,Florida,United States,479.51,PayPal,Instagram,New Customer,Sunday,15:00
Steven Butler,michaelking@example.net,Portrait,2025-04-13,2025-04,West Carriefort,Quebec,Canada,330.32,Bank Transfer,Direct Visit,Returning Customer,Monday,18:30
Taylor Williams II,jose65@example.org,Wedding,2025-04-11,2025-04,Tinatown,British Columbia,Canada,1584.17,Credit Card,Referral,New Customer,Saturday,17:00
Faith Johnson,navarroandrew@example.com,Event,2025-04-12,2025-04,Karenmouth,Manitoba,Canada,592.09,PayPal,Direct Visit,New Customer,Friday,12:00
Michael Terry,michael86@example.com,Wedding,2025-04-10,2025-04,South Norman,Illinois,United States,2359.1,Credit Card,Email Campaign,Business Client,Saturday,17:00
Kristen Burns,christopher71@example.net,Portrait,2025-04-13,2025-04,Davidstad,Alberta,Canada,363.36,PayPal,Referral,New Customer,Tuesday,13:00
Carl Gill,charlesbrooks@example.org,Wedding,2025-04-10,2025-04,Michelleville,New York,United States,2957.16,Cash,Referral,New Customer,Saturday,11:00
Nathaniel Doyle,molly91@example.org,Portrait,2025-04-06,2025-04,Port Christopher,Maryland,United States,162.01,Cash,Google Search,Occasional Buyer,Friday,16:30
Ashley Martinez,jamesreese@example.org,Product,2025-04-13,2025-04,Welchmouth,Saskatchewan,Canada,396.24,Credit Card,Email Campaign,New Customer,Wednesday,14:00
Jeffrey Jennings,brendanmiller@example.com,Wedding,2025-04-07,2025-04,North Jennifer,Manitoba,Canada,2337.44,PayPal,Google Search,Business Client,Saturday,11:00
Kathleen Mccarthy,rroberts@example.net,Portrait,2025-04-13,2025-04,South Lisa,Pennsylvania,United States,219.22,Apple Pay,Facebook,New Customer,Tuesday,16:30
William Baker,hollywarner@example.org,Real Estate,2025-04-12,2025-04,South Jacksontown,Ontario,Canada,469.73,Apple Pay,Referral,New Customer,Monday,11:00
Crystal Foster,carolyn84@example.org,Wedding,2025-04-10,2025-04,East Melinda,Saskatchewan,Canada,2140.72,PayPal,Direct Visit,Occasional Buyer,Friday,17:00
Kerry Pena,juan21@example.org,Product,2025-04-08,2025-04,Kingstad,Michigan,United States,628.94,PayPal,Google Search,New Customer,Tuesday,10:00
Sabrina Miller,vsmith@example.net,Event,2025-04-08,2025-04,South Maxton,Nova Scotia,Canada,1060.23,Bank Transfer,Instagram,Returning Customer,Saturday,12:00
Lisa Chung,jessica57@example.com,Wedding,2025-04-10,2025-04,West Briannastad,Ontario,Canada,1744.93,PayPal,Referral,New Customer,Saturday,14:00
Emily Duarte,jeremyjackson@example.net,Product,2025-04-09,2025-04,Woodport,Alberta,Canada,215.25,Cash,Instagram,New Customer,Thursday,10:00
Robert Landry,dford@example.com,Portrait,2025-04-07,2025-04,Robertmouth,Ohio,United States,353.62,Credit Card,Referral,Business Client,Tuesday,10:00
Travis Marks,patrick26@example.com,Portrait,2025-04-12,2025-04,East Joann,Indiana,United States,398.84,Bank Transfer,Referral,New Customer,Tuesday,13:00
Tracy Robinson,myersedward@example.com,Wedding,2025-04-06,2025-04,South Laceyburgh,Nova Scotia,Canada,2185.43,Credit Card,Facebook,New Customer,Saturday,19:00
Ronald Nash,jeremy79@example.net,Portrait,2025-04-10,2025-04,North Tyler,Alberta,Canada,166.33,Credit Card,Facebook,Business Client,Tuesday,10:00
Mr. Harry Rodriguez,janice94@example.org,Product,2025-04-09,2025-04,Reynoldsburgh,Illinois,United States,227.22,Apple Pay,Instagram,New Customer,Tuesday,14:00
Jennifer Smith,crystal54@example.net,Portrait,2025-04-09,2025-04,New Sherry,Nova Scotia,Canada,159.75,PayPal,Referral,New Customer,Wednesday,16:30
Glenda Brooks,mikewaller@example.org,Product,2025-04-08,2025-04,Carrberg,California,United States,779.18,Cash,Instagram,New Customer,Wednesday,10:00
Gabriel Hall,cynthia74@example.net,Event,2025-04-10,2025-04,South Mitchellbury,New Jersey,United States,1118.08,Credit Card,Referral,New Customer,Saturday,12:00
Stephanie Sheppard,jeanlynch@example.org,Product,2025-04-06,2025-04,Barbaramouth,Pennsylvania,United States,748.15,Credit Card,Google Search,New Customer,Friday,12:00
Spencer Cruz,cindymiller@example.com,Wedding,2025-04-07,2025-04,Elliotttown,Alberta,Canada,2129.82,Apple Pay,Referral,New Customer,Saturday,19:00
James Lee,jennifer50@example.com,Event,2025-04-10,2025-04,Morrisonview,Quebec,Canada,873.17,Bank Transfer,Email Campaign,Returning Customer,Sunday,15:00
Roger Olson,kristenfrye@example.com,Stock Photo License,2025-04-07,2025-04,East Cynthia,Illinois,United States,58.42,PayPal,Direct Visit,New Customer,Thursday,15:00
Robert Lopez,phillipsbruce@example.org,Product,2025-04-07,2025-04,Cassandraside,British Columbia,Canada,335.33,Apple Pay,Google Search,New Customer,Monday,14:00
Robert Smith,james40@example.org,Wedding,2025-04-10,2025-04,Johnfurt,Nova Scotia,Canada,2595.05,PayPal,Facebook,New Customer,Saturday,19:00
Wendy Griffin,mpeters@example.com,Event,2025-04-06,2025-04,Millermouth,Ohio,United States,821.43,PayPal,Google Search,New Customer,Sunday,19:00
Craig Obrien,frank25@example.org,Wedding,2025-04-08,2025-04,Danielview,Alberta,Canada,2692.16,Bank Transfer,Instagram,Returning Customer,Saturday,11:00
Charles Decker,opierce@example.com,Real Estate,2025-04-13,2025-04,North Mindyside,Manitoba,Canada,388.6,Cash,Google Search,Business Client,Tuesday,11:00
Paige Schneider,ariel90@example.net,Event,2025-04-11,2025-04,Randallmouth,British Columbia,Canada,763.04,Cash,Direct Visit,New Customer,Saturday,12:00
Timothy Taylor Jr.,shelbyyoung@example.com,Wedding,2025-04-10,2025-04,Lake Jenniferberg,Saskatchewan,Canada,2784.32,Credit Card,Direct Visit,New Customer,Saturday,17:00
Benjamin Morales,warrendarlene@example.com,Wedding,2025-04-07,2025-04,Matthewchester,Virginia,United States,2186.15,Bank Transfer,Referral,New Customer,Saturday,17:00
Joan Wilson,jeremy08@example.org,Stock Photo License,2025-04-08,2025-04,New Mackenzie,Illinois,United States,29.15,PayPal,Google Search,New Customer,Thursday,17:00
Andrew Blake,stephanietaylor@example.com,Event,2025-04-08,2025-04,Lake Meganbury,Manitoba,Canada,773.02,PayPal,Email Campaign,Occasional Buyer,Thursday,19:00
Ralph Vasquez,cpierce@example.org,Portrait,2025-04-07,2025-04,Paulfurt,Missouri,United States,243.62,Apple Pay,Referral,Business Client,Tuesday,13:00
Michael Perkins,william26@example.org,Wedding,2025-04-12,2025-04,East Jeromefort,Alberta,Canada,2938.59,Bank Transfer,Instagram,Business Client,Saturday,19:00
Lisa Baker,william23@example.net,Wedding,2025-04-10,2025-04,New Adrian,Arizona,United States,1612.31,PayPal,Instagram,New Customer,Saturday,11:00
Jenna Santos,mjohnson@example.net,Wedding,2025-04-09,2025-04,Matthewmouth,Alberta,Canada,2958.14,Apple Pay,Instagram,New Customer,Saturday,14:00
Robert Newton,jameshudson@example.net,Portrait,2025-04-10,2025-04,Harrisville,Maryland,United States,206.58,PayPal,Instagram,New Customer,Tuesday,18:30
Sabrina Ward,hollandjerry@example.com,Event,2025-04-06,2025-04,Marissaborough,Manitoba,Canada,984.53,Credit Card,Email Campaign,Returning Customer,Thursday,19:00
Ronald Dalton,victorcortez@example.net,Wedding,2025-04-07,2025-04,New Andrew,Florida,United States,2157.41,Bank Transfer,Facebook,Occasional Buyer,Saturday,19:00
Carmen Vasquez,laura31@example.net,Wedding,2025-04-10,2025-04,Stephenfurt,Manitoba,Canada,2756.97,PayPal,Email Campaign,Returning Customer,Saturday,19:00
Theresa Conrad,sean92@example.org,Real Estate,2025-04-09,2025-04,North Melissaton,Wisconsin,United States,479.23,Apple Pay,Facebook,New Customer,Friday,09:30
Natalie Watson,robert04@example.org,Real Estate,2025-04-12,2025-04,West Jasonborough,North Carolina,United States,347.27,Bank Transfer,Facebook,Returning Customer,Thursday,09:30
Stacy Mcbride,davidfields@example.net,Portrait,2025-04-10,2025-04,West Donaldmouth,New York,United States,316.74,Cash,Instagram,Returning Customer,Wednesday,10:00
David Kane,joseph97@example.org,Wedding,2025-04-10,2025-04,South Gregville,Manitoba,Canada,2150.65,Apple Pay,Email Campaign,New Customer,Saturday,19:00
Amanda Jimenez,agutierrez@example.net,Event,2025-04-07,2025-04,East Cameron,Virginia,United States,831.31,Apple Pay,Email Campaign,Business Client,Thursday,12:00
Michelle Harris,andrew43@example.org,Event,2025-04-06,2025-04,Lake Bryanview,Nova Scotia,Canada,1033.76,Cash,Direct Visit,Business Client,Saturday,19:00
Sara Graham,tconner@example.net,Wedding,2025-04-12,2025-04,Patrickton,Maryland,United States,2098.04,PayPal,Google Search,Returning Customer,Saturday,11:00
John Martin,jessica82@example.com,Portrait,2025-04-12,2025-04,West Michaelstad,British Columbia,Canada,223.07,Bank Transfer,Facebook,Occasional Buyer,Monday,18:30
John Reed,dylan78@example.com,Wedding,2025-04-06,2025-04,Richardshire,Ohio,United States,2169.01,Apple Pay,Direct Visit,Returning Customer,Saturday,17:00
Stacey Cook,debbie78@example.net,Event,2025-04-08,2025-04,Susanland,British Columbia,Canada,977.99,Apple Pay,Direct Visit,Business Client,Sunday,12:00
Vickie Thomas,amber29@example.org,Real Estate,2025-04-10,2025-04,North Matthew,Washington,United States,213.79,Bank Transfer,Direct Visit,New Customer,Monday,13:30
Jason Rodriguez,stonebarbara@example.com,Wedding,2025-04-10,2025-04,Port Heather,British Columbia,Canada,2074.04,Cash,Facebook,Business Client,Friday,19:00
Frances Wilson,amy68@example.net,Stock Photo License,2025-04-07,2025-04,Lake Jeremy,Manitoba,Canada,41.14,Apple Pay,Facebook,Business Client,Tuesday,17:00
Melissa Travis,daniellechavez@example.net,Portrait,2025-04-07,2025-04,Robinsonstad,Wisconsin,United States,249.49,Cash,Facebook,New Customer,Tuesday,10:00
Kathy Rodriguez,ruthneal@example.com,Portrait,2025-04-08,2025-04,Lake Aaron,Manitoba,Canada,238.45,Apple Pay,Google Search,New Customer,Thursday,10:00
Kimberly Davis,andrewjohnson@example.org,Wedding,2025-04-09,2025-04,Port Richard,Tennessee,United States,2739.2,PayPal,Email Campaign,Occasional Buyer,Saturday,17:00
Andrea Chavez,hendersonmichael@example.com,Wedding,2025-04-09,2025-04,East Maria,California,United States,1838.75,Apple Pay,Referral,Business Client,Saturday,17:00
Daniel Patterson,lreid@example.org,Portrait,2025-04-09,2025-04,Lake Carlamouth,Saskatchewan,Canada,287.81,Apple Pay,Referral,Business Client,Thursday,13:00
Andre Haynes,xmullins@example.org,Event,2025-04-10,2025-04,Rowlandfort,Quebec,Canada,1183.72,Bank Transfer,Direct Visit,New Customer,Sunday,15:00
Melinda Vang,fjohnson@example.org,Stock Photo License,2025-04-09,2025-04,Barkerstad,New York,United States,31.72,Apple Pay,Email Campaign,New Customer,Friday,17:00
Nathaniel Baldwin,gibsonkaitlyn@example.org,Portrait,2025-04-09,2025-04,Kingland,British Columbia,Canada,351.81,Apple Pay,Google Search,New Customer,Wednesday,13:00
Michele Hayes,rdavis@example.org,Portrait,2025-04-07,2025-04,Johnsonport,Manitoba,Canada,297.77,Credit Card,Facebook,New Customer,Tuesday,10:00
Donald Cunningham,kingdavid@example.net,Event,2025-04-11,2025-04,New Seanhaven,Manitoba,Canada,357.4,Bank Transfer,Email Campaign,New Customer,Thursday,19:00
Christopher Roberts,ronald21@example.org,Event,2025-04-08,2025-04,Thompsonmouth,British Columbia,Canada,687.75,Apple Pay,Email Campaign,Returning Customer,Sunday,12:00
Patrick Valdez,kelseywilliams@example.org,Portrait,2025-04-12,2025-04,Tuckertown,Wisconsin,United States,292.46,Credit Card,Email Campaign,Business Client,Tuesday,16:30
Katherine Reeves,garciadonald@example.net,Event,2025-04-07,2025-04,West Michelle,Saskatchewan,Canada,997.16,PayPal,Email Campaign,New Customer,Thursday,19:00
Joseph Benson,barnesarthur@example.com,Stock Photo License,2025-04-08,2025-04,South Tylerchester,Saskatchewan,Canada,63.69,Credit Card,Facebook,New Customer,Tuesday,11:00
Travis Howard,phunter@example.org,Product,2025-04-12,2025-04,Jonesland,Quebec,Canada,544.4,Bank Transfer,Instagram,New Customer,Thursday,12:00
Craig Keller,angela71@example.net,Portrait,2025-04-10,2025-04,North Fernandoshire,North Carolina,United States,326.82,Cash,Instagram,New Customer,Thursday,10:00
Crystal Hernandez,juliemyers@example.com,Stock Photo License,2025-04-11,2025-04,New Robert,Ontario,Canada,56.65,Apple Pay,Google Search,Occasional Buyer,Thursday,11:00
Deborah Moreno,nicole25@example.org,Wedding,2025-04-08,2025-04,New Kristinville,New Jersey,United States,2059.72,Cash,Facebook,New Customer,Saturday,11:00
Karen Lewis,paulschultz@example.net,Product,2025-04-07,2025-04,Solisborough,Quebec,Canada,538.02,Apple Pay,Instagram,Occasional Buyer,Tuesday,10:00
Philip Woods,knightjohn@example.com,Wedding,2025-04-08,2025-04,East Elizabethhaven,Saskatchewan,Canada,2524.77,PayPal,Direct Visit,New Customer,Saturday,14:00
Paul Williams,kimberly03@example.net,Real Estate,2025-04-06,2025-04,Sharonview,British Columbia,Canada,115.17,Credit Card,Facebook,Returning Customer,Friday,09:30
Bethany Mendez,wlucas@example.net,Event,2025-04-07,2025-04,Peterbury,Wisconsin,United States,450.65,Bank Transfer,Referral,Occasional Buyer,Sunday,12:00
Raymond Reynolds,butleranna@example.net,Portrait,2025-04-13,2025-04,East Carol,Quebec,Canada,247.21,Bank Transfer,Instagram,New Customer,Monday,10:00
James Marshall,kevin89@example.com,Real Estate,2025-04-12,2025-04,Port Darlene,Tennessee,United States,194.17,Apple Pay,Google Search,Business Client,Monday,11:00
Jasmin Pitts,taylordavis@example.com,Wedding,2025-04-12,2025-04,Melissafort,British Columbia,Canada,2482.21,PayPal,Referral,Business Client,Friday,14:00
Derrick Nelson,brooke35@example.com,Wedding,2025-04-12,2025-04,Amandaland,Ontario,Canada,2439.51,Cash,Google Search,New Customer,Saturday,11:00
Cheryl Rogers,mramirez@example.com,Portrait,2025-04-13,2025-04,New James,Ohio,United States,247.2,Credit Card,Facebook,Business Client,Wednesday,10:00
Rebekah Barker,gloriaward@example.net,Event,2025-04-08,2025-04,Port Chloe,Missouri,United States,814.15,Credit Card,Google Search,Occasional Buyer,Saturday,19:00
Carrie Hardy,danielle39@example.net,Portrait,2025-04-06,2025-04,Jamesmouth,Saskatchewan,Canada,237.94,Credit Card,Instagram,New Customer,Thursday,13:00
