Customer Name,Email,Photo Type,Purchase Date,Month,Price USD,Country,Payment Method,Referral Source,Customer Segment
Lauren Wilson,michelle96@example.net,Portrait,2024-12-19,2024-12,222.68,Canada,Credit Card,Referral,New Customer
Joseph Lane,ubray@example.net,Stock Photo License,2024-09-18,2024-09,59.22,Canada,PayPal,Direct Visit,New Customer
Ralph Dawson,angelica33@example.net,Event,2024-10-01,2024-10,795.89,United States,Apple Pay,Google Search,Returning Customer
Amy Smith,taylorcruz@example.com,Portrait,2024-05-06,2024-05,266.16,Canada,Bank Transfer,Facebook,Returning Customer
Kevin Rose,kathleen47@example.net,Real Estate,2024-05-16,2024-05,108.13,Canada,PayPal,Instagram,Business Client
Suzanne Robinson,paul79@example.net,Wedding,2024-06-03,2024-06,2124.38,Canada,Bank Transfer,Direct Visit,Business Client
Barry Henderson,stephanie91@example.org,Real Estate,2024-06-21,2024-06,324.97,Canada,Bank Transfer,Instagram,New Customer
Brian Smith,blopez@example.com,Wedding,2024-09-23,2024-09,2973.28,Canada,Credit Card,Referral,Returning Customer
Derek Mcintosh,gomezjason@example.com,Wedding,2024-12-06,2024-12,1675.02,United States,Cash,Referral,Returning Customer
Amy Nelson,williamspatrick@example.com,Product,2024-10-08,2024-10,779.48,Canada,Bank Transfer,Direct Visit,Business Client
Christopher Hill,gstone@example.net,Event,2024-06-17,2024-06,921.6,Canada,Bank Transfer,Google Search,New Customer
Brian Wilson,johnstonjohn@example.net,Wedding,2024-04-26,2024-04,1667.87,United States,PayPal,Google Search,New Customer
Manuel Baldwin,olong@example.net,Event,2024-05-14,2024-05,884.77,Canada,Apple Pay,Instagram,New Customer
Kathleen Jackson,michaelroberts@example.net,Real Estate,2025-02-03,2025-02,174.08,Canada,Credit Card,Google Search,New Customer
Cody Velez,sstevenson@example.org,Wedding,2024-07-22,2024-07,2553.9,Canada,Cash,Google Search,Business Client
Carol Cook,athomas@example.net,Event,2024-06-09,2024-06,481.2,Canada,Credit Card,Facebook,New Customer
Christopher Baker,jacksonkathleen@example.org,Event,2024-09-28,2024-09,941.78,Canada,Cash,Email Campaign,Returning Customer
Lauren Freeman,thomaswilliams@example.org,Event,2024-11-11,2024-11,1199.12,United States,Cash,Referral,New Customer
Sara Fox MD,kimberlygarcia@example.net,Event,2024-11-01,2024-11,850.35,Canada,PayPal,Email Campaign,New Customer
Gregory Gardner DDS,michael05@example.com,Wedding,2024-08-08,2024-08,2364.61,United States,Bank Transfer,Email Campaign,New Customer
Patricia Vincent,rrodriguez@example.net,Portrait,2024-12-23,2024-12,273.7,Canada,Cash,Email Campaign,New Customer
William Chase,michaeljohnson@example.net,Wedding,2024-12-30,2024-12,2589.31,Canada,Bank Transfer,Referral,New Customer
Heather Garner,samanthagray@example.org,Wedding,2025-01-04,2025-01,2863.61,Canada,Apple Pay,Email Campaign,Returning Customer
Meghan Nolan,harcher@example.org,Wedding,2025-03-27,2025-03,1940.09,Canada,Cash,Email Campaign,Returning Customer
Stacy Myers,rlandry@example.com,Portrait,2024-07-14,2024-07,268.08,United States,Apple Pay,Instagram,New Customer
Mia Flowers,hamiltonspencer@example.com,Event,2024-06-16,2024-06,900.35,United States,PayPal,Instagram,New Customer
Kathryn Jennings,hbecker@example.com,Portrait,2024-07-22,2024-07,348.37,Canada,Bank Transfer,Instagram,New Customer
Elizabeth Roberts,alexis03@example.com,Wedding,2024-11-22,2024-11,1527.2,Canada,Bank Transfer,Email Campaign,New Customer
John Smith,donna00@example.com,Real Estate,2025-02-04,2025-02,547.23,United States,Credit Card,Facebook,New Customer
Rachel Shaw,stephaniereeves@example.org,Event,2024-05-28,2024-05,408.62,United States,Cash,Facebook,Occasional Buyer
Kevin Miller,antoniofitzpatrick@example.org,Real Estate,2025-04-07,2025-04,484.69,Canada,PayPal,Email Campaign,Business Client
Jenny Rasmussen,orozcosamantha@example.net,Event,2025-01-30,2025-01,393.73,United States,Cash,Referral,Occasional Buyer
Meghan Morris,feliciagonzalez@example.org,Real Estate,2024-07-30,2024-07,587.33,United States,Apple Pay,Google Search,Returning Customer
Eric Evans,ygardner@example.com,Wedding,2024-09-07,2024-09,1677.09,United States,Bank Transfer,Instagram,Business Client
Melissa Gordon,taylor67@example.com,Event,2024-05-13,2024-05,985.77,Canada,Credit Card,Instagram,Returning Customer
Thomas Johnson,idavis@example.net,Portrait,2025-03-25,2025-03,184.44,United States,Cash,Referral,Business Client
Lauren Watson,brian62@example.com,Wedding,2025-03-05,2025-03,2752.22,Canada,Bank Transfer,Facebook,Returning Customer
Phillip Holmes,millerjoseph@example.net,Wedding,2024-12-09,2024-12,2058.65,Canada,Bank Transfer,Email Campaign,Returning Customer
Samantha Cunningham,michelle19@example.net,Wedding,2024-05-17,2024-05,2630.26,Canada,PayPal,Instagram,Business Client
Meredith Black,rtaylor@example.net,Portrait,2024-10-11,2024-10,252.33,Canada,Apple Pay,Email Campaign,New Customer
Eric Hays,shaffercindy@example.org,Wedding,2025-02-13,2025-02,1718.38,United States,Apple Pay,Google Search,New Customer
Larry Martinez,wrightdale@example.org,Portrait,2024-05-19,2024-05,395.49,United States,Cash,Google Search,New Customer
Anthony Martinez,lwebb@example.org,Wedding,2025-02-06,2025-02,2883.78,United States,Apple Pay,Google Search,Occasional Buyer
Samantha Maldonado,reynoldsdaisy@example.org,Stock Photo License,2025-02-10,2025-02,64.95,Canada,Cash,Referral,Business Client
Cynthia Hunt,thomasroberts@example.net,Event,2024-05-29,2024-05,1086.19,Canada,Bank Transfer,Google Search,Business Client
Holly Hill,gwolfe@example.com,Product,2024-05-14,2024-05,566.24,United States,Cash,Referral,Returning Customer
Alfred Bryant,tsmith@example.org,Product,2024-09-07,2024-09,574.62,Canada,Bank Transfer,Email Campaign,New Customer
Lisa Williams,sydney77@example.com,Wedding,2024-11-30,2024-11,1952.3,United States,Apple Pay,Facebook,New Customer
Jonathan Callahan,michaelmccarthy@example.com,Event,2024-04-11,2024-04,1091.89,Canada,PayPal,Google Search,Returning Customer
Christian Rios,stephen24@example.net,Portrait,2024-10-12,2024-10,235.18,United States,Credit Card,Google Search,Business Client
Thomas Brewer,mestes@example.net,Portrait,2024-07-27,2024-07,214.67,Canada,Cash,Direct Visit,New Customer
Katie Hopkins,david59@example.net,Wedding,2024-06-13,2024-06,2059.47,Canada,Credit Card,Google Search,Business Client
Jennifer Williams,jesseortega@example.com,Product,2024-08-13,2024-08,469.24,United States,Cash,Facebook,Occasional Buyer
Peter Zavala,danielgilmore@example.net,Real Estate,2025-03-15,2025-03,594.5,United States,Bank Transfer,Facebook,New Customer
Jennifer Brown,danny17@example.com,Real Estate,2025-02-28,2025-02,457.43,United States,Cash,Direct Visit,Business Client
Tammy Morris,ogray@example.net,Wedding,2024-11-15,2024-11,2274.68,United States,Bank Transfer,Referral,New Customer
John Shelton,jamesmartin@example.net,Event,2024-10-28,2024-10,1045.59,United States,Credit Card,Google Search,New Customer
Kevin Soto,harrislisa@example.org,Wedding,2025-01-28,2025-01,1822.18,United States,Bank Transfer,Email Campaign,Returning Customer
Joshua Jones,faithrosario@example.net,Event,2024-08-17,2024-08,767.05,Canada,Bank Transfer,Direct Visit,New Customer
Ronnie Hudson MD,michael82@example.org,Portrait,2024-11-29,2024-11,260.02,Canada,Cash,Instagram,New Customer
Shelly Carroll,kimberlyevans@example.org,Wedding,2024-09-15,2024-09,2566.73,United States,Apple Pay,Direct Visit,New Customer
Joshua Johnson,sandra46@example.net,Wedding,2024-10-07,2024-10,2210.03,United States,Apple Pay,Facebook,Occasional Buyer
Brooke Roberts,melissafrederick@example.net,Wedding,2024-08-16,2024-08,2778.48,United States,Credit Card,Facebook,Returning Customer
Kimberly Snow,qgiles@example.net,Wedding,2024-07-31,2024-07,1729.96,Canada,Bank Transfer,Facebook,New Customer
Dean Cook,tayloramy@example.net,Portrait,2024-04-18,2024-04,347.8,United States,Apple Pay,Referral,New Customer
Susan Brown,kjones@example.net,Product,2024-08-06,2024-08,733.43,United States,PayPal,Email Campaign,New Customer
Amanda Zavala,ngeorge@example.org,Wedding,2024-12-21,2024-12,2022.97,United States,Cash,Referral,Returning Customer
Carl Cummings,johnsonwilliam@example.net,Event,2025-02-26,2025-02,1110.26,Canada,Cash,Email Campaign,Business Client
Richard Walter,andrewbrown@example.org,Wedding,2024-08-14,2024-08,1707.78,Canada,Cash,Email Campaign,New Customer
Melanie Rojas,xwilliams@example.com,Product,2024-10-20,2024-10,395.13,Canada,Cash,Instagram,Occasional Buyer
Jeffery Taylor,nwilson@example.com,Portrait,2024-12-18,2024-12,161.45,Canada,Bank Transfer,Email Campaign,New Customer
Thomas Allen,chapmanjeremy@example.net,Wedding,2024-08-14,2024-08,1537.21,Canada,Apple Pay,Email Campaign,New Customer
Kimberly Williams,marksjohn@example.org,Event,2025-01-08,2025-01,473.18,United States,Apple Pay,Direct Visit,New Customer
Christopher Williams,carrie34@example.org,Portrait,2024-05-06,2024-05,374.22,United States,Apple Pay,Instagram,Occasional Buyer
Bryan Jones,shawna37@example.net,Wedding,2024-11-15,2024-11,1808.71,Canada,Credit Card,Direct Visit,Returning Customer
Thomas Robinson,shelly84@example.net,Portrait,2025-01-02,2025-01,161.25,United States,Bank Transfer,Referral,New Customer
Emma Weaver,brownrachel@example.net,Wedding,2024-07-06,2024-07,2291.85,Canada,Bank Transfer,Google Search,New Customer
Mr. Thomas Skinner,kevintran@example.org,Wedding,2025-03-21,2025-03,1752.23,United States,PayPal,Facebook,Business Client
Brenda Spence,dsantos@example.org,Wedding,2024-08-22,2024-08,2928.25,United States,Credit Card,Direct Visit,Occasional Buyer
Debra Chapman,margaret10@example.com,Wedding,2024-04-15,2024-04,2569.95,Canada,Cash,Google Search,New Customer
Albert Reyes,nwilliams@example.com,Portrait,2025-02-14,2025-02,231.05,Canada,Credit Card,Google Search,New Customer
Anthony Torres,sharon95@example.com,Real Estate,2024-06-14,2024-06,393.01,Canada,Apple Pay,Direct Visit,New Customer
Nicole Peterson,yglenn@example.net,Wedding,2025-01-29,2025-01,1590.95,Canada,Apple Pay,Referral,New Customer
Renee Tran,michele87@example.com,Wedding,2025-03-13,2025-03,2450.31,United States,Bank Transfer,Direct Visit,Occasional Buyer
Kelly Martin,pmcdonald@example.org,Event,2024-11-03,2024-11,521.68,United States,Bank Transfer,Direct Visit,New Customer
Michael Hill,kelseyphillips@example.net,Wedding,2025-03-06,2025-03,2453.7,United States,PayPal,Facebook,Returning Customer
Heidi Hopkins,martinezashley@example.com,Wedding,2024-08-30,2024-08,1867.74,Canada,Apple Pay,Referral,New Customer
Jill Smith,owenstammy@example.com,Real Estate,2025-02-07,2025-02,580.56,Canada,PayPal,Google Search,New Customer
Jennifer Riley,hillcheryl@example.com,Product,2024-11-27,2024-11,363.98,Canada,Cash,Facebook,Business Client
David Buchanan,misty23@example.net,Wedding,2025-03-22,2025-03,2761.03,Canada,Credit Card,Instagram,Business Client
Mary Hall,lopezwilliam@example.com,Event,2024-06-10,2024-06,570.57,Canada,Credit Card,Instagram,Business Client
Mitchell Brown,theresa05@example.net,Stock Photo License,2024-11-06,2024-11,68.91,United States,Apple Pay,Direct Visit,Occasional Buyer
Hannah Jones,ewilson@example.org,Portrait,2024-12-26,2024-12,320.53,Canada,Bank Transfer,Email Campaign,New Customer
Sandra Becker,maynancy@example.org,Wedding,2024-06-21,2024-06,2974.53,Canada,PayPal,Referral,Occasional Buyer
Heather Hester,thomas49@example.org,Portrait,2024-04-17,2024-04,378.5,United States,Credit Card,Direct Visit,New Customer
Timothy Buck,rodriguezjason@example.com,Product,2024-06-05,2024-06,603.62,Canada,Apple Pay,Email Campaign,Business Client
Katie Perkins,shelby69@example.org,Real Estate,2024-10-11,2024-10,369.07,United States,Apple Pay,Google Search,Business Client
Phillip Banks,benjaminvictoria@example.net,Real Estate,2024-12-04,2024-12,322.59,United States,Bank Transfer,Referral,Business Client
Kimberly Barnes,abbottallison@example.org,Portrait,2024-10-09,2024-10,194.3,United States,Credit Card,Referral,New Customer
Kelly Stewart,marycarter@example.org,Wedding,2024-11-16,2024-11,1514.04,United States,Bank Transfer,Email Campaign,Occasional Buyer
Vanessa Hall,kaitlin13@example.com,Portrait,2024-08-06,2024-08,172.49,Canada,PayPal,Instagram,Occasional Buyer
Heidi Bell,melendezdenise@example.net,Stock Photo License,2025-01-01,2025-01,26.84,Canada,Apple Pay,Instagram,New Customer
Crystal Carey,sarasanchez@example.com,Stock Photo License,2024-07-01,2024-07,56.92,United States,Bank Transfer,Direct Visit,Returning Customer
Lisa Flynn,lee16@example.com,Wedding,2024-12-10,2024-12,1790.66,United States,Credit Card,Direct Visit,New Customer
Johnny Keith,rachelwalter@example.org,Wedding,2024-10-09,2024-10,1889.44,United States,Apple Pay,Email Campaign,Business Client
Ralph Dawson,inewton@example.org,Wedding,2024-06-08,2024-06,2516.97,Canada,Apple Pay,Referral,New Customer
Christopher Jones,wstrong@example.org,Portrait,2025-02-07,2025-02,318.27,United States,Bank Transfer,Referral,Business Client
Michelle Wilson,brittany91@example.net,Portrait,2024-09-02,2024-09,180.43,Canada,Cash,Facebook,Returning Customer
Heather Cole,vmccoy@example.com,Wedding,2024-04-24,2024-04,2581.83,United States,Bank Transfer,Referral,Returning Customer
Chad White,hernandezalan@example.net,Portrait,2024-07-22,2024-07,247.96,Canada,Credit Card,Direct Visit,Business Client
Jamie Gonzales,shirley13@example.com,Stock Photo License,2024-08-21,2024-08,36.28,Canada,Credit Card,Instagram,New Customer
Joseph Fox,ymitchell@example.com,Portrait,2024-10-05,2024-10,165.71,United States,Credit Card,Referral,New Customer
Amanda Landry,russellramirez@example.net,Wedding,2025-01-10,2025-01,2695.83,Canada,Bank Transfer,Instagram,New Customer
Christopher Roberts,kgonzales@example.com,Wedding,2024-08-01,2024-08,2011.2,United States,Bank Transfer,Direct Visit,Business Client
Larry Rodriguez,elizabeththomas@example.org,Product,2025-03-17,2025-03,665.45,Canada,Credit Card,Email Campaign,New Customer
Caroline George,moyeramber@example.org,Wedding,2024-10-27,2024-10,2961.79,United States,Cash,Facebook,Business Client
Allison Harris,hdennis@example.org,Event,2024-04-10,2024-04,1004.38,United States,Cash,Google Search,New Customer
Brian Mccarthy,wallaceryan@example.com,Event,2025-02-06,2025-02,359.21,United States,Apple Pay,Google Search,New Customer
Donald Barnett,linda31@example.com,Portrait,2024-05-09,2024-05,173.96,Canada,PayPal,Direct Visit,Business Client
Jesse Moss,mannleroy@example.org,Event,2024-06-04,2024-06,708.07,Canada,Cash,Direct Visit,Returning Customer
Rebecca Stewart,averycourtney@example.org,Portrait,2024-09-13,2024-09,384.4,United States,Cash,Direct Visit,New Customer
Tony Nunez,theodore72@example.net,Wedding,2024-05-28,2024-05,1654.03,United States,Apple Pay,Instagram,Occasional Buyer
Mark Davis,aaronjones@example.net,Wedding,2024-10-06,2024-10,2263.35,Canada,Cash,Referral,Business Client
Amanda Watts,pwelch@example.net,Portrait,2024-11-17,2024-11,210.79,United States,Credit Card,Instagram,New Customer
Tiffany Humphrey,nancycontreras@example.com,Portrait,2024-08-13,2024-08,389.94,Canada,Bank Transfer,Direct Visit,Business Client
Howard Castillo,robinsonsydney@example.com,Real Estate,2025-01-24,2025-01,173.7,Canada,Apple Pay,Facebook,New Customer
David Coleman,stevenflores@example.org,Stock Photo License,2024-09-08,2024-09,50.88,United States,Credit Card,Instagram,Returning Customer
Carl Khan,rburke@example.org,Real Estate,2024-08-13,2024-08,529.35,Canada,Bank Transfer,Instagram,Occasional Buyer
Daniel Rosales,xbrown@example.com,Event,2024-04-18,2024-04,481.14,United States,Bank Transfer,Instagram,Returning Customer
James Ramos,dgreen@example.com,Event,2024-07-12,2024-07,1183.73,Canada,Apple Pay,Direct Visit,Occasional Buyer
Mark Williams,kortiz@example.org,Event,2024-10-02,2024-10,676.83,United States,Credit Card,Referral,Business Client
Ashley Donaldson,david80@example.net,Product,2024-10-21,2024-10,497.56,United States,PayPal,Email Campaign,New Customer
Richard Cook,katie81@example.net,Event,2024-04-15,2024-04,515.12,Canada,Cash,Instagram,New Customer
Joseph Galloway,oheath@example.com,Real Estate,2024-04-26,2024-04,103.36,United States,Credit Card,Facebook,New Customer
Erin Lewis,shelbyjohnson@example.org,Wedding,2025-01-26,2025-01,1935.86,United States,Apple Pay,Facebook,New Customer
Kathryn Moody,moorekevin@example.org,Wedding,2025-01-09,2025-01,1796.74,United States,PayPal,Facebook,Business Client
Amanda Brady,irios@example.net,Portrait,2024-11-25,2024-11,288.63,United States,PayPal,Google Search,New Customer
Angela Wagner,vsmith@example.net,Wedding,2025-02-22,2025-02,1651.79,United States,Cash,Email Campaign,Business Client
Noah Sparks,marievillarreal@example.com,Wedding,2024-11-15,2024-11,2904.17,Canada,Cash,Instagram,New Customer
Elizabeth Stevens,bakerdiana@example.com,Portrait,2024-09-10,2024-09,192.84,Canada,Credit Card,Google Search,New Customer
Daniel Russell,timothy88@example.org,Product,2024-08-23,2024-08,676.94,United States,Apple Pay,Referral,Returning Customer
Monica Bean PhD,chavezbecky@example.org,Portrait,2024-08-25,2024-08,257.39,United States,Credit Card,Direct Visit,Returning Customer
Jacob Hart,martin11@example.net,Product,2024-08-31,2024-08,376.51,United States,Bank Transfer,Instagram,New Customer
Katherine Wright,richardmassey@example.net,Real Estate,2024-06-08,2024-06,536.43,Canada,PayPal,Email Campaign,New Customer
Crystal Saunders,robert52@example.org,Portrait,2024-12-28,2024-12,315.88,United States,PayPal,Direct Visit,New Customer
Jennifer Smith,karinorton@example.net,Product,2024-08-03,2024-08,650.68,Canada,Cash,Direct Visit,New Customer
