Customer Name,Email,Photo Type,Purchase Date,Month,Price USD,Country,Payment Method,Referral Source,Customer Segment
Erik James,collinsbrittany@example.org,Product,2025-04-11,2025-04,469.35,United States,Apple Pay,Direct Visit,Business Client
Veronica Flores,lauren28@example.net,Wedding,2025-04-12,2025-04,1531.82,United States,Bank Transfer,Instagram,Business Client
Courtney Foster,sstewart@example.org,Real Estate,2025-04-07,2025-04,409.88,Canada,Cash,Facebook,New Customer
Mr. Kyle Thomas DDS,georgekyle@example.net,Portrait,2025-04-09,2025-04,310.51,Canada,Bank Transfer,Instagram,New Customer
Zachary Mccarthy,nwelch@example.com,Event,2025-04-11,2025-04,984.44,Canada,Bank Transfer,Google Search,New Customer
Vincent Brown,eric33@example.net,Event,2025-04-09,2025-04,608.46,United States,PayPal,Email Campaign,Returning Customer
Tammy Parsons,tluna@example.net,Wedding,2025-04-11,2025-04,2809.06,United States,Cash,Email Campaign,New Customer
Caitlin Smith,rrogers@example.com,Product,2025-04-09,2025-04,241.99,United States,PayPal,Instagram,New Customer
Norma Myers DDS,justin38@example.com,Event,2025-04-13,2025-04,1048.1,United States,Apple Pay,Google Search,New Customer
Frank Moody,hornjenna@example.com,Portrait,2025-04-09,2025-04,191.04,Canada,PayPal,Direct Visit,New Customer
Laura Ramos,jcarter@example.org,Wedding,2025-04-12,2025-04,2172.41,Canada,Cash,Google Search,Occasional Buyer
Paul Moss,coxmelissa@example.org,Portrait,2025-04-11,2025-04,244.43,Canada,Apple Pay,Direct Visit,Business Client
Virginia Hernandez,kshelton@example.org,Real Estate,2025-04-12,2025-04,509.8,United States,Cash,Referral,Business Client
William White,wilsonzachary@example.com,Real Estate,2025-04-12,2025-04,560.77,United States,Apple Pay,Email Campaign,New Customer
Tracy Sims,hsanchez@example.org,Portrait,2025-04-10,2025-04,226.46,Canada,Credit Card,Facebook,New Customer
Eric Carlson,denisebennett@example.net,Portrait,2025-04-09,2025-04,188.68,United States,Apple Pay,Email Campaign,Business Client
Megan Davis DDS,phill@example.com,Portrait,2025-04-13,2025-04,381.42,Canada,Cash,Referral,New Customer
Bryan Miller,gmay@example.org,Stock Photo License,2025-04-13,2025-04,28.56,United States,Cash,Direct Visit,New Customer
Kenneth Armstrong,heather19@example.org,Real Estate,2025-04-12,2025-04,578.55,Canada,Apple Pay,Email Campaign,New Customer
Zachary Park,ashley15@example.org,Event,2025-04-12,2025-04,926.81,Canada,PayPal,Instagram,New Customer
Shannon Medina,bhess@example.com,Product,2025-04-12,2025-04,416.85,United States,PayPal,Facebook,Returning Customer
Kimberly Burnett,lbrown@example.net,Product,2025-04-09,2025-04,288.42,United States,Credit Card,Google Search,Business Client
Rachel Martinez,tammymerritt@example.org,Event,2025-04-10,2025-04,1125.19,United States,Apple Pay,Instagram,Business Client
Melissa Smith,hmcbride@example.org,Wedding,2025-04-12,2025-04,2140.31,Canada,Apple Pay,Facebook,Business Client
Daniel Martin,melissa01@example.org,Real Estate,2025-04-13,2025-04,562.16,United States,Apple Pay,Facebook,Business Client
Heidi Stephens,qrowland@example.org,Wedding,2025-04-12,2025-04,1814.29,Canada,Credit Card,Instagram,Business Client
Angel Bautista,donna72@example.net,Wedding,2025-04-12,2025-04,1604.76,Canada,Bank Transfer,Email Campaign,New Customer
Erik Bartlett DVM,haileybates@example.org,Wedding,2025-04-08,2025-04,1779.6,Canada,PayPal,Direct Visit,Occasional Buyer
Cole Evans,susanguzman@example.org,Portrait,2025-04-09,2025-04,353.59,United States,PayPal,Instagram,New Customer
Destiny Daniel,qjones@example.com,Product,2025-04-12,2025-04,445.28,United States,PayPal,Google Search,New Customer
Steven Ross,duffyerica@example.net,Portrait,2025-04-10,2025-04,219.19,United States,Cash,Referral,Returning Customer
Dalton Soto,wanda35@example.net,Wedding,2025-04-12,2025-04,1591.58,United States,Apple Pay,Google Search,New Customer
Samantha Jacobs,uunderwood@example.com,Portrait,2025-04-12,2025-04,151.82,Canada,Cash,Referral,Business Client
Victor Wright,david18@example.com,Event,2025-04-12,2025-04,602.9,Canada,Bank Transfer,Instagram,Occasional Buyer
Mark Cox,kimberly23@example.com,Event,2025-04-07,2025-04,640.59,Canada,Bank Transfer,Google Search,New Customer
James Novak,ylynn@example.org,Product,2025-04-13,2025-04,441.09,United States,Credit Card,Direct Visit,New Customer
Nicholas Parker,wdavis@example.net,Portrait,2025-04-12,2025-04,387.77,United States,Bank Transfer,Referral,Returning Customer
Diane Nelson,mosleygeorge@example.com,Event,2025-04-11,2025-04,727.68,United States,Credit Card,Email Campaign,Occasional Buyer
Robert Byrd,iwoods@example.com,Real Estate,2025-04-10,2025-04,108.32,United States,Bank Transfer,Email Campaign,New Customer
Jose Moore,douglasbradley@example.com,Event,2025-04-12,2025-04,660.15,United States,Bank Transfer,Referral,Occasional Buyer
Nicholas Villegas,erikabarnes@example.com,Product,2025-04-12,2025-04,485.67,United States,Cash,Facebook,Returning Customer
William Lindsey,joshua68@example.net,Event,2025-04-13,2025-04,1082.87,United States,PayPal,Referral,Business Client
Robin Torres,mezarichard@example.com,Portrait,2025-04-11,2025-04,318.27,Canada,PayPal,Referral,Occasional Buyer
Madison Jones,shirleymartin@example.org,Portrait,2025-04-09,2025-04,285.17,United States,Credit Card,Google Search,New Customer
Dustin Noble,haydenroger@example.net,Event,2025-04-13,2025-04,444.21,Canada,Bank Transfer,Instagram,Business Client
Breanna Jimenez,sullivanchristina@example.net,Event,2025-04-12,2025-04,1156.35,United States,Apple Pay,Email Campaign,Business Client
Jeffery Ferguson,john89@example.org,Wedding,2025-04-13,2025-04,2537.68,United States,Bank Transfer,Referral,Occasional Buyer
Traci Craig,gregoryrichardson@example.org,Event,2025-04-12,2025-04,952.53,Canada,PayPal,Instagram,New Customer
Tiffany Henderson,hjackson@example.com,Wedding,2025-04-10,2025-04,1667.07,United States,Credit Card,Direct Visit,New Customer
Danielle Ryan,robertstimothy@example.com,Product,2025-04-12,2025-04,772.44,United States,Bank Transfer,Google Search,Returning Customer
Oscar Carroll,sandrahickman@example.net,Wedding,2025-04-11,2025-04,2082.22,Canada,PayPal,Direct Visit,Returning Customer
Stephanie Walls,abrown@example.net,Event,2025-04-07,2025-04,395.93,Canada,Bank Transfer,Instagram,Business Client
Edwin Rodriguez,pamela26@example.com,Wedding,2025-04-12,2025-04,1828.36,United States,Apple Pay,Facebook,New Customer
Jeffrey Gonzalez,robertgentry@example.org,Event,2025-04-12,2025-04,1021.16,Canada,Bank Transfer,Direct Visit,Occasional Buyer
Matthew Perez,xbrooks@example.com,Wedding,2025-04-12,2025-04,2995.27,Canada,PayPal,Referral,New Customer
Kimberly Adams,cdouglas@example.org,Stock Photo License,2025-04-13,2025-04,27.94,United States,PayPal,Email Campaign,Occasional Buyer
Paul Smith,danielmitchell@example.org,Wedding,2025-04-13,2025-04,2603.59,United States,Cash,Email Campaign,New Customer
Patrick Santana,elizabethvaughan@example.net,Stock Photo License,2025-04-13,2025-04,57.96,United States,Apple Pay,Referral,New Customer
Mrs. Katherine Simpson,markduran@example.com,Event,2025-04-12,2025-04,1191.28,Canada,Credit Card,Direct Visit,Business Client
Tammy Cameron,ganderson@example.org,Wedding,2025-04-12,2025-04,2884.6,Canada,Credit Card,Instagram,New Customer
Gregory Smith,brettgallegos@example.com,Real Estate,2025-04-07,2025-04,532.93,Canada,Cash,Email Campaign,New Customer
Nancy Hamilton,justin16@example.org,Wedding,2025-04-10,2025-04,2543.93,United States,PayPal,Instagram,Business Client
Monica Lopez,katie43@example.net,Wedding,2025-04-10,2025-04,2476.86,United States,PayPal,Referral,Occasional Buyer
Christina Mccarthy,hayneswayne@example.org,Portrait,2025-04-13,2025-04,360.42,United States,Bank Transfer,Referral,New Customer
Scott Fuller,jeromeanderson@example.org,Wedding,2025-04-12,2025-04,2970.42,Canada,PayPal,Email Campaign,Business Client
Corey Thomas,jensenchristopher@example.org,Wedding,2025-04-10,2025-04,1678.2,Canada,Apple Pay,Instagram,Returning Customer
Joseph Graves,jeffreysimmons@example.org,Portrait,2025-04-12,2025-04,322.95,United States,Cash,Email Campaign,New Customer
Maria Torres,michael56@example.org,Event,2025-04-07,2025-04,700.61,United States,Credit Card,Google Search,New Customer
Anthony Williams,guerreromarc@example.com,Event,2025-04-07,2025-04,758.77,Canada,Bank Transfer,Email Campaign,Business Client
Terry Garcia,johnnyhenry@example.com,Real Estate,2025-04-11,2025-04,190.55,Canada,Bank Transfer,Direct Visit,New Customer
Brent Smith,markfigueroa@example.com,Portrait,2025-04-13,2025-04,328.44,United States,Cash,Email Campaign,New Customer
Leah Jacobs,debraclark@example.com,Event,2025-04-13,2025-04,782.78,Canada,Credit Card,Direct Visit,Business Client
Brian Soto,williamstanya@example.net,Portrait,2025-04-12,2025-04,354.71,United States,Credit Card,Instagram,Business Client
Cheryl Griffin,jonesamy@example.com,Event,2025-04-11,2025-04,304.79,Canada,Credit Card,Google Search,New Customer
John Juarez,bradleylee@example.net,Wedding,2025-04-12,2025-04,1741.82,United States,Credit Card,Google Search,Returning Customer
Stephanie Malone,patricia71@example.com,Portrait,2025-04-11,2025-04,286.11,United States,PayPal,Facebook,New Customer
Jason Velazquez,jacksonjoshua@example.org,Product,2025-04-10,2025-04,742.77,Canada,PayPal,Direct Visit,New Customer
Tyler Brown,joysanders@example.net,Portrait,2025-04-13,2025-04,377.7,United States,Credit Card,Email Campaign,Business Client
Kayla Jones,ychristensen@example.net,Wedding,2025-04-10,2025-04,1782.11,United States,PayPal,Direct Visit,Returning Customer
Jennifer Nelson,adamarmstrong@example.net,Event,2025-04-12,2025-04,549.66,Canada,Credit Card,Direct Visit,New Customer
Sherry Gibbs,ugordon@example.net,Portrait,2025-04-11,2025-04,375.91,United States,Bank Transfer,Email Campaign,New Customer
Samuel Phillips,andrea23@example.org,Event,2025-04-07,2025-04,782.31,Canada,PayPal,Email Campaign,New Customer
Dorothy Bowman,sara40@example.net,Event,2025-04-12,2025-04,1038.46,Canada,PayPal,Facebook,Occasional Buyer
Wanda Clark,smithmichael@example.net,Portrait,2025-04-12,2025-04,156.48,United States,Bank Transfer,Google Search,Returning Customer
Erika Potts,jennifer69@example.com,Event,2025-04-10,2025-04,666.1,United States,Bank Transfer,Facebook,Business Client
Anthony Cabrera,jeffrey42@example.com,Wedding,2025-04-09,2025-04,2697.15,United States,Cash,Instagram,New Customer
Kimberly Irwin,sharphailey@example.net,Wedding,2025-04-08,2025-04,2888.45,Canada,Apple Pay,Referral,New Customer
Mark Munoz,lisawalker@example.com,Portrait,2025-04-10,2025-04,293.04,Canada,Apple Pay,Google Search,Business Client
Mark Garrison,omoore@example.net,Wedding,2025-04-10,2025-04,2919.77,Canada,Apple Pay,Direct Visit,Returning Customer
Jackie Barrera,crawfordstephen@example.org,Real Estate,2025-04-08,2025-04,338.43,United States,Apple Pay,Email Campaign,New Customer
John Blair,andrew22@example.com,Wedding,2025-04-12,2025-04,2068.2,United States,Bank Transfer,Email Campaign,Business Client
Chelsea Thomas,psanchez@example.com,Event,2025-04-11,2025-04,676.42,Canada,Bank Transfer,Referral,Returning Customer
Joseph Acosta,morrisonnicholas@example.org,Wedding,2025-04-13,2025-04,2141.65,United States,Bank Transfer,Email Campaign,Business Client
Adam Rivas,andersonkayla@example.com,Product,2025-04-10,2025-04,443.91,United States,Credit Card,Google Search,Business Client
Mark Smith,rosariodaniel@example.net,Product,2025-04-07,2025-04,299.07,Canada,Apple Pay,Referral,Business Client
Sarah Miller,timothyhart@example.com,Wedding,2025-04-12,2025-04,2922.6,United States,Cash,Referral,Returning Customer
Elizabeth Mendoza,brianholt@example.net,Stock Photo License,2025-04-12,2025-04,69.4,Canada,Credit Card,Direct Visit,New Customer
Alisha Williams,curtis62@example.org,Real Estate,2025-04-11,2025-04,103.65,Canada,PayPal,Email Campaign,Returning Customer
Allison Simmons,michaelmitchell@example.net,Product,2025-04-13,2025-04,799.5,United States,Apple Pay,Referral,Occasional Buyer
Stephen Carson,vasquezvicki@example.org,Event,2025-04-11,2025-04,1093.74,United States,PayPal,Google Search,New Customer
Tyler Howard,david10@example.net,Wedding,2025-04-07,2025-04,2029.94,Canada,Cash,Instagram,New Customer
Jeffrey Rogers,erinhernandez@example.net,Wedding,2025-04-09,2025-04,2871.07,United States,Bank Transfer,Facebook,New Customer
Lori Mitchell,nelsonvictor@example.com,Wedding,2025-04-12,2025-04,1503.35,Canada,PayPal,Facebook,Occasional Buyer
Rita Dawson,mccormickmichelle@example.org,Stock Photo License,2025-04-13,2025-04,50.78,Canada,Apple Pay,Referral,New Customer
Bridget Hernandez,ygriffith@example.com,Wedding,2025-04-10,2025-04,2190.53,United States,Credit Card,Facebook,Business Client
Ashley Simmons,duane52@example.org,Wedding,2025-04-08,2025-04,2031.8,Canada,PayPal,Google Search,Returning Customer
Heather Snyder,asteele@example.net,Product,2025-04-13,2025-04,446.43,United States,PayPal,Email Campaign,New Customer
Felicia Pham,patrickdunn@example.net,Portrait,2025-04-10,2025-04,243.58,United States,Apple Pay,Facebook,New Customer
Kim Underwood,tmiller@example.com,Portrait,2025-04-08,2025-04,359.84,Canada,Cash,Google Search,New Customer
Paula Shepherd,jacquelineyoung@example.org,Product,2025-04-09,2025-04,319.08,United States,PayPal,Referral,New Customer
Samuel Cox,hrosario@example.org,Portrait,2025-04-12,2025-04,157.9,Canada,Bank Transfer,Google Search,New Customer
Heather Atkinson,kenneththomas@example.net,Event,2025-04-12,2025-04,1019.84,Canada,Cash,Direct Visit,Business Client
Susan Sanchez,briantaylor@example.net,Event,2025-04-08,2025-04,1043.08,United States,Credit Card,Instagram,New Customer
Jamie Johnson,swatson@example.org,Portrait,2025-04-09,2025-04,341.85,Canada,Cash,Direct Visit,Business Client
Angela Monroe,anthonydiaz@example.org,Portrait,2025-04-11,2025-04,222.37,Canada,PayPal,Direct Visit,New Customer
Adam Guerra,lhernandez@example.com,Portrait,2025-04-12,2025-04,212.37,Canada,PayPal,Email Campaign,Business Client
Nicole Hale,theodore57@example.net,Wedding,2025-04-13,2025-04,2559.69,United States,PayPal,Direct Visit,Returning Customer
Donna Moore,munozglenn@example.org,Wedding,2025-04-11,2025-04,1680.69,Canada,PayPal,Instagram,New Customer
Ronnie Frazier,qspencer@example.net,Event,2025-04-07,2025-04,381.84,Canada,Apple Pay,Facebook,Business Client
Michelle Henderson,josephdavis@example.com,Stock Photo License,2025-04-11,2025-04,36.09,United States,Apple Pay,Referral,Returning Customer
Beth Lewis,robinsonisaiah@example.net,Portrait,2025-04-10,2025-04,217.31,Canada,Cash,Instagram,New Customer
Lisa Jones,pwoods@example.net,Wedding,2025-04-07,2025-04,1561.33,Canada,PayPal,Facebook,New Customer
James Brown,deborah34@example.org,Product,2025-04-09,2025-04,260.46,Canada,Bank Transfer,Facebook,New Customer
Jack Maxwell,anthony42@example.net,Wedding,2025-04-12,2025-04,1520.49,United States,Bank Transfer,Facebook,Business Client
Daniel Smith,jacob30@example.org,Portrait,2025-04-11,2025-04,344.7,Canada,PayPal,Email Campaign,New Customer
William Cunningham,uwilliams@example.org,Event,2025-04-08,2025-04,378.51,United States,Credit Card,Direct Visit,Occasional Buyer
Alejandra Kelly,susan83@example.com,Product,2025-04-09,2025-04,690.45,Canada,Credit Card,Google Search,Occasional Buyer
Molly Dickson,riverapeggy@example.net,Event,2025-04-11,2025-04,571.33,United States,Apple Pay,Email Campaign,New Customer
Robert Hernandez,cwoods@example.com,Wedding,2025-04-12,2025-04,2127.32,Canada,Bank Transfer,Referral,Returning Customer
Michael Miller,cisnerosjesse@example.org,Wedding,2025-04-11,2025-04,2154.19,United States,PayPal,Direct Visit,New Customer
Martha Mack,victoriamason@example.net,Stock Photo License,2025-04-13,2025-04,39.48,United States,PayPal,Email Campaign,Business Client
Kelly Mack,vfloyd@example.com,Portrait,2025-04-11,2025-04,283.12,United States,PayPal,Referral,Business Client
Scott Jordan,nallen@example.net,Portrait,2025-04-11,2025-04,344.84,Canada,PayPal,Instagram,New Customer
Christian Burton,adavis@example.org,Event,2025-04-07,2025-04,832.9,Canada,Apple Pay,Email Campaign,Business Client
Emily Dillon,portershawn@example.org,Wedding,2025-04-10,2025-04,2778.71,Canada,Apple Pay,Google Search,New Customer
Candice Ramirez,michael12@example.net,Wedding,2025-04-07,2025-04,1857.33,United States,Bank Transfer,Instagram,New Customer
Deanna Kennedy,kathryn72@example.org,Real Estate,2025-04-09,2025-04,421.21,United States,Apple Pay,Google Search,New Customer
Katherine Cox,richard92@example.com,Portrait,2025-04-10,2025-04,301.29,United States,Apple Pay,Facebook,Business Client
Ryan Crane,christopher68@example.com,Portrait,2025-04-10,2025-04,302.87,United States,Credit Card,Facebook,New Customer
Shawn Fleming,figueroajohn@example.net,Stock Photo License,2025-04-13,2025-04,33.84,United States,Cash,Email Campaign,New Customer
Samuel Roberts,ashleynash@example.org,Event,2025-04-09,2025-04,843.91,Canada,PayPal,Facebook,New Customer
Joel Davis,imcdonald@example.com,Event,2025-04-12,2025-04,1026.96,United States,Cash,Instagram,Business Client
Christopher Rodriguez,mtate@example.com,Portrait,2025-04-11,2025-04,187.08,Canada,PayPal,Referral,New Customer
Evan Davies,vlewis@example.com,Product,2025-04-11,2025-04,313.32,United States,Bank Transfer,Google Search,New Customer
Jesse Gardner,nthomas@example.com,Product,2025-04-12,2025-04,690.5,United States,Credit Card,Instagram,New Customer
Victoria Schroeder,mayermichael@example.com,Wedding,2025-04-13,2025-04,2863.7,United States,Apple Pay,Instagram,Business Client
